$InterTypeFields,$InterTypeConstructors,$AspectConstructors,$InterfaceMethods,$Advice,$ClassFields,$CodeFormatter,$AspectFields,$States,$InterfaceFields,$Base,$InterTypeMethods,$Classes,$ClassMethods,$Aspects,$AspectMethods,$Interfaces,$ClassConstructors,$Pointcuts,$<AnalysisTime
0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,11997.0
0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,12064.5
1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,12081.0
0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,12002.5
1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,12247.5
0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,12259.0
1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,12422.5
0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,12323.5
0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,12021.5
0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,12152.0
1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,12268.5
1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,12228.0
0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,11957.0
1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,12026.5
0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,11984.0
1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,11989.5
0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,11940.0
0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,11919.0
1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,12228.5
1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,12103.5
0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,12334.0
1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,12047.0
0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,12075.0
0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,12014.5
0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,11944.5
1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,12008.0
1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,11898.5
1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,11978.0
1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,11922.0
0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,11980.5
1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,12129.5
1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,11999.5
0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,12286.0
1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,11994.0
0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,12402.0
0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,12036.5
0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,12007.0
1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,12096.0
0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,12014.0
1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,12008.0
0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,11977.5
1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,12095.0
1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,12444.5
1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,12072.5
0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,12076.5
0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,12131.5
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,12055.0
1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,12009.5
1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,12349.5
0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,12059.5
0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,12161.0
1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,12020.0
1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,12269.0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,12218.0
1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,12246.5
0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,12166.0
0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,12109.0
1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,12084.0
1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,12293.5
1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,12186.5
0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,11989.5
1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,12036.5
0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,12096.5
0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,12063.5
1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,12172.5
0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,11951.5
1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,11953.5
0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,12238.0
1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,11985.0
0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,12012.5
1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,12083.5
1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,12031.0
0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,12350.5
0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,12162.5
1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,12185.0
1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,12074.0
0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,12126.5
1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,11955.0
0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,12083.5
0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,11990.5
1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,11897.5
1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,12365.5
1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,12109.5
1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,12078.0
0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,12041.0
0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,12275.5
1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,12615.5
0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,12268.5
1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,12100.5
0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,12081.5
0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,12167.5
1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,12122.0
1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,12148.5
0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,12069.0
1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,12389.0
0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,12145.0
1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,12131.5
1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,12169.0
1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,12168.0
1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,12100.5
0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,12191.5
0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,12207.0
1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,11969.5
1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,12053.0
0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,12238.0
1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,12134.0
0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,12317.0
1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,11932.0
0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,12164.5
0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,12291.5
1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,12445.5
0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,12092.0
1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,12101.0
0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,12071.0
0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,12064.5
1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,12070.0
1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,12525.0
0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,12417.0
1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,12050.0
1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,12052.5
0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,12157.0
1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,12116.5
1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,12157.0
1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,12004.5
0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,12272.0
1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,12098.5
1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,12208.5
0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,12085.5
1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,12099.0
0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,12110.5
1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,11961.0
0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,12200.0
0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,12289.5
1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,12237.5
0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,12039.0
0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,12140.5
1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,12244.0
1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,12024.5
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,12161.0
0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,12026.0
1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,12188.0
0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,12151.5
0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,12114.5
1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,12253.0
1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,12022.5
0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,12669.0
0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,12153.0
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,12373.0
1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,12058.5
0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,12140.5
1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,12077.5
0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,12305.5
1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,12113.5
1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,11976.5
0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,12252.0
1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,12036.5
1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,12795.5
1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,12094.5
0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,11938.5
1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,12414.0
1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,12016.0
0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,12493.0
1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,12482.0
1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,12125.0
0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,12144.0
1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,12508.0
0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,12194.0
1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,12364.5
0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,12131.5
1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,12176.0
1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,12219.0
1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,12179.5
0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,12627.0
1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,12125.0
0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,11997.0
0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,11995.0
0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,12568.5
1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,12095.0
1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,12198.5
0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,12251.5
1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,12032.0
0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,12100.0
1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,12526.0
1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,12127.5
0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,12081.0
1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,12325.0
1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,12292.0
0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,12316.5
1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,12071.5
1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,12204.5
1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,12035.0
0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,12439.5
1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,12206.5
0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,12132.0
1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,12057.5
0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,12100.5
0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,12119.0
1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,12167.0
1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,12126.0
1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,12157.0
1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,12148.5
0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,12380.0
0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,12602.0
1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,12119.5
1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,12175.5
1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,12119.0
1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,12142.5
0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,12759.0
1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,12514.0
0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,12233.5
0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,12127.5
1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,12161.0
0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,12262.0
0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,12209.5
1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,12349.0
1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,12148.5
0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,12554.5
1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,12082.5
0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,12079.5
1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,12215.5
0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,12494.0
0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,12672.0
1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,12160.5
1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,12114.5
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,12057.5
1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,12247.0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,12510.5
0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,12225.0
1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,12315.0
1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,12214.5
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,12148.5
0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,12198.5
1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,12227.5
1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,12119.5
0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,12151.0
1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,12227.5
0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,12119.0
0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,12181.0
0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,12352.5
1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,12319.0
1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,12215.5
0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,12202.0
1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,12630.5
0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,12197.0
0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,12140.0
1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,12182.0
0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,12277.0
1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,12189.0
0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,12105.5
1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,12265.5
0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,12054.5
0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,12241.0
1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,12185.5
0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,12126.5
0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,12185.5
0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,12257.0
1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,12211.0
1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,12225.0
1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,12399.5
0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,12171.5
0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,12199.5
0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,12115.5
0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,12210.0
0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,12731.5
1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,12096.5
0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,12622.5
0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,12226.0
1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,12060.5
1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,12089.0
0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,12396.5
1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,12376.5
0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,12539.0
1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,12131.0
0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,12207.0
0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,12087.0
1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,12051.5
1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,12352.0
0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,12534.0
0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,12375.0
0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,12330.5
1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,12173.0
0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,12955.5
1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,12256.5
0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,12119.0
0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,12277.0
1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,12165.5
0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,12287.0
1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,12324.0
0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,12097.5
1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,12287.5
0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,12876.0
1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,12212.5
1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,12103.5
1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,12661.5
0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,12291.0
0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,12275.5
0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,12124.0
1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,12398.5
1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,12181.5
0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,12431.0
0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,12318.5
1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,12588.0
0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,12260.5
1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,12187.0
1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,12192.5
1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,12130.0
0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,12284.0
1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,12289.0
0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,12174.5
0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,12499.5
0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,12193.0
1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,12224.0
1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,12323.0
0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,12356.0
1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,12164.0
0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,12144.0
0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,12245.0
1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,12129.5
1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,12191.5
0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,12431.0
1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,12689.5
0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,12232.0
